#Recording frequency [Hz],20
#Number of samples,7255
#SCU1.ForceA.Engineering value [kN],SCU1.Encoder.Engineering value [mm]
-21.461813,-7.7303019
-21.43795,-7.7347441
-21.463251,-7.7418737
-21.429739,-7.7458134
-21.440966,-7.7498446
-21.450838,-7.7562799
-21.477974,-7.7595444
-21.462305,-7.7663641
-21.491405,-7.7710953
-21.473095,-7.7755833
-21.523848,-7.7783031
-21.560993,-7.7854576
-21.627979,-7.7905216
-21.620655,-7.7960501
-21.7001,-7.7993231
-21.722586,-7.8057709
-21.782541,-7.8105822
-21.788351,-7.8142557
-21.90448,-7.8191738
-21.941013,-7.8250999
-22.03054,-7.8305655
-22.06382,-7.8356113
-22.144291,-7.8407879
-22.196148,-7.8447895
-22.243464,-7.8498163
-22.307814,-7.8555756
-22.377769,-7.8594456
-22.417477,-7.8649273
-22.50964,-7.8709278
-22.536715,-7.8750982
-22.634581,-7.8806915
-22.676893,-7.8856249
-22.708525,-7.891161
-22.75042,-7.8952208
-22.827574,-7.8996582
-22.859776,-7.9040556
-22.952656,-7.9091501
-22.975866,-7.9150782
-23.048615,-7.9187393
-23.102858,-7.9256144
-23.137857,-7.9293537
-23.184097,-7.9344521
-23.249102,-7.9392843
-23.282757,-7.945179
-23.338245,-7.9510298
-23.357216,-7.9550953
-23.434011,-7.960206
-23.449686,-7.9630251
-23.540154,-7.9706287
-23.5695,-7.9741659
-23.630053,-7.9798622
-23.662209,-7.9838734
-23.736956,-7.9892797
-23.761667,-7.9944191
-23.839931,-7.9997015
-23.861799,-8.0045834
-23.912048,-8.0101681
-23.96225,-8.0134878
-24.039324,-8.0193367
-24.043062,-8.0264854
-24.086935,-8.0312119
-24.106632,-8.034996
-24.186676,-8.0407343
-24.197018,-8.0449495
-24.291172,-8.0501451
-24.321583,-8.0553665
-24.369726,-8.0599413
-24.402941,-8.0644388
-24.479198,-8.0692101
-24.480942,-8.0744314
-24.550543,-8.0803375
-24.597441,-8.0857029
-24.645111,-8.0890255
-24.668022,-8.0946856
-24.744898,-8.1009731
-24.776062,-8.1054296
-24.815802,-8.1097546
-24.863775,-8.1143484
-24.930416,-8.1205206
-24.934391,-8.1242733
-25.029343,-8.130125
-25.051563,-8.1358967
-25.086702,-8.1394949
-25.116224,-8.1443996
-25.183855,-8.1500006
-25.214096,-8.1547203
-25.246614,-8.160099
-25.299639,-8.16401
-25.358381,-8.17033
-25.362984,-8.1746817
-25.404234,-8.178978
-25.439018,-8.1841125
-25.501007,-8.1892796
-25.522892,-8.1955366
-25.531984,-8.1994009
-25.596914,-8.2055082
-25.641449,-8.210824
-25.662483,-8.2146635
-25.699114,-8.2203226
-25.726765,-8.224844
-25.784761,-8.2305984
-25.819103,-8.2344122
-25.837919,-8.2403555
-25.853184,-8.2453279
-25.902964,-8.2480326
-25.93763,-8.2556677
-25.957415,-8.259222
-25.990149,-8.2646914
-26.006382,-8.2691383
-26.041277,-8.2752552
-26.097948,-8.2788811
-26.12676,-8.2856054
-26.139294,-8.2892504
-26.14908,-8.2945967
-26.184937,-8.2997799
-26.22798,-8.3060188
-26.257986,-8.3109627
-26.265215,-8.3143339
-26.298447,-8.3204336
-26.320089,-8.3251934
-26.360483,-8.3297138
-26.40328,-8.3342581
-26.429031,-8.3400545
-26.434422,-8.3459339
-26.44928,-8.3490534
-26.482979,-8.3539858
-26.54332,-8.3592291
-26.565266,-8.3655949
-26.582535,-8.3698578
-26.592495,-8.374279
-26.604959,-8.3795557
-26.665302,-8.3852253
-26.689043,-8.38976
-26.733652,-8.395134
-26.740133,-8.3997946
-26.773075,-8.4053431
-26.78854,-8.4104757
-26.848896,-8.4130068
-26.87829,-8.4200115
-26.894558,-8.4262075
-26.8964,-8.4291048
-26.948624,-8.4350548
-26.952465,-8.4400835
-27.021517,-8.4446888
-27.026932,-8.4513397
-27.038939,-8.4563007
-27.036798,-8.4603081
-27.099895,-8.4657679
-27.105804,-8.4691572
-27.165693,-8.4764748
-27.160858,-8.4787951
-27.189932,-8.4854136
-27.190975,-8.4887991
-27.243113,-8.4953909
-27.247595,-8.4998674
-27.285406,-8.5049334
-27.301414,-8.5108509
-27.33095,-8.5143566
-27.337664,-8.5205517
-27.34939,-8.5251837
-27.342548,-8.5300303
-27.377617,-8.5349026
-27.386198,-8.539979
-27.431028,-8.5449905
-27.449078,-8.5489216
-27.462433,-8.5547848
-27.446709,-8.5589418
-27.494955,-8.5638247
-27.486704,-8.5702467
-27.487322,-8.5734997
-27.506279,-8.5804873
-27.532261,-8.5846596
-27.548946,-8.5906897
-27.568813,-8.595542
-27.573414,-8.6012936
-27.603922,-8.6059122
-27.606184,-8.6092958
-27.631086,-8.6158218
-27.6203,-8.6206465
-27.646729,-8.6263094
-27.643259,-8.6303577
-27.659834,-8.633378
-27.652002,-8.6404419
-27.682083,-8.6444254
-27.669044,-8.6492748
-27.710266,-8.6553688
-27.699154,-8.6606264
-27.727177,-8.6668358
-27.719444,-8.6709824
-27.759623,-8.675724
-27.748684,-8.6804113
-27.770294,-8.6857462
-27.761839,-8.689889
-27.784733,-8.6945152
-27.759754,-8.6998615
-27.787603,-8.7046347
-27.79092,-8.7097034
-27.795319,-8.7150478
-27.783646,-8.7198381
-27.788914,-8.7254372
-27.789686,-8.7297392
-27.809736,-8.7353735
-27.7901,-8.741396
-27.827633,-8.7454042
-27.810862,-8.7504673
-27.848677,-8.7553921
-27.822729,-8.760767
-27.855724,-8.7651176
-27.809511,-8.7696371
-27.856625,-8.7761049
-27.822508,-8.7788191
-27.851767,-8.7848892
-27.837416,-8.7896414
-27.892818,-8.7956886
-27.827021,-8.8002996
-27.846582,-8.8043871
-27.837128,-8.8099308
-27.872421,-8.8150301
-27.833307,-8.8202829
-27.86791,-8.826026
-27.819593,-8.829422
-27.86903,-8.8340054
-27.823563,-8.8397446
-27.864695,-8.8450613
-27.834591,-8.8506212
-27.825451,-8.8544321
-27.809351,-8.8599272
-27.835133,-8.8661594
-27.790852,-8.8711481
-27.787367,-8.8747549
-27.779474,-8.8801479
-27.793127,-8.8847761
-27.782043,-8.8905725
-27.793623,-8.8954096
-27.774847,-8.9004593
-27.785761,-8.9048109
-27.776842,-8.9096184
-27.791082,-8.9143438
-27.764933,-8.9205074
-27.781364,-8.9257011
-27.73134,-8.9301825
-27.763594,-8.9341965
-27.737488,-8.9406347
-27.736813,-8.9467077
-27.692287,-8.9501534
-27.706659,-8.9553242
-27.647779,-8.9602137
-27.671789,-8.9654493
-27.648642,-8.9695845
-27.646536,-8.9766111
-27.643827,-8.9800959
-27.650494,-8.9856787
-27.643257,-8.9905834
-27.636333,-8.9952707
-27.602238,-8.9999151
-27.626703,-9.0057116
-27.5798,-9.0104141
-27.576708,-9.0136099
-27.518875,-9.0220146
-27.526173,-9.026104
-27.502169,-9.0301991
-27.529861,-9.0349035
-27.493208,-9.0399113
-27.508566,-9.0461521
-27.487719,-9.0495462
-27.4904,-9.0544662
-27.47365,-9.0598288
-27.493383,-9.0666246
-27.44393,-9.0700722
-27.455297,-9.0737286
-27.402643,-9.0795832
-27.436766,-9.0840759
-27.395178,-9.0890675
-27.397184,-9.0954189
-27.340702,-9.0991287
-27.357702,-9.1049166
-27.337507,-9.1104803
-27.334873,-9.1153116
-27.32818,-9.1212959
-27.319992,-9.1242924
-27.303705,-9.1307945
-27.313549,-9.134551
-27.266251,-9.139987
-27.294216,-9.1448517
-27.226761,-9.1498375
-27.260805,-9.1557932
-27.207499,-9.1610641
-27.202385,-9.1651115
-27.19243,-9.1709108
-27.190735,-9.1743145
-27.173306,-9.1799965
-27.189838,-9.1852331
-27.160368,-9.1903496
-27.163799,-9.1957388
-27.138493,-9.2002316
-27.156504,-9.2055607
-27.098793,-9.2108574
-27.117596,-9.215354
-27.041264,-9.2193794
-27.055918,-9.2250042
-27.048914,-9.230545
-27.044424,-9.2343111
-27.033417,-9.2405176
-27.03945,-9.2463217
-27.013517,-9.2500982
-27.018106,-9.2560701
-27.001972,-9.2603464
-27.014584,-9.2651434
-26.985271,-9.271389
-26.991871,-9.2761784
-26.948479,-9.2820549
-26.979988,-9.2847061
-26.920176,-9.2903395
-26.923178,-9.295289
-26.89003,-9.300334
-26.894588,-9.3079033
-26.866451,-9.3110828
-26.882998,-9.3171673
-26.859512,-9.3203764
-26.884264,-9.324955
-26.869738,-9.3301029
-26.87595,-9.3366623
-26.842848,-9.3401852
-26.861687,-9.3453493
-26.824291,-9.3510427
-26.824123,-9.3560371
-26.804426,-9.3607101
-26.777678,-9.3656263
-26.749245,-9.3700008
-26.769217,-9.3749294
-26.749599,-9.3806286
-26.75242,-9.3853159
-26.739414,-9.3924618
-26.744072,-9.3950863
-26.728456,-9.3998632
-26.731472,-9.406621
-26.703888,-9.4102631
-26.717758,-9.4155874
-26.708349,-9.4215822
-26.696974,-9.4243879
-26.668457,-9.4292698
-26.696045,-9.4353228
-26.61306,-9.4404287
-26.658871,-9.4454355
-26.600664,-9.4506054
-26.626017,-9.455369
-26.59601,-9.4616747
-26.615538,-9.4644756
-26.589344,-9.4711285
-26.598763,-9.4744968
-26.584328,-9.4801416
-26.587946,-9.4855585
-26.581629,-9.4903526
-26.588392,-9.4952374
-26.580942,-9.500329
-26.589012,-9.5038137
-26.564316,-9.5100317
-26.596844,-9.5163422
-26.579073,-9.5193558
-26.585266,-9.5268831
-26.580996,-9.5305424
-26.590479,-9.5363016
-26.58358,-9.5402241
-26.601154,-9.5451069
-26.589895,-9.5507278
-26.607658,-9.5544586
-26.586138,-9.5607615
-26.635023,-9.5640697
-26.629824,-9.5708427
-26.641092,-9.5762138
-26.654701,-9.5804071
-26.674479,-9.5840015
-26.66387,-9.5914583
-26.675339,-9.5946341
-26.685165,-9.6005497
-26.701759,-9.6062174
-26.713181,-9.6089182
-26.731346,-9.6148901
-26.723436,-9.6203909
-26.736641,-9.6255703
-26.738123,-9.6311932
-26.745224,-9.6351795
-26.738331,-9.6404486
-26.752903,-9.6446171
-26.764948,-9.6511993
-26.786755,-9.6546326
-26.798134,-9.6605434
-26.784201,-9.6652288
-26.808821,-9.6703434
-26.809904,-9.6736698
-26.832747,-9.6797905
-26.853132,-9.6844854
-26.855141,-9.690341
-26.859259,-9.6948709
-26.859285,-9.7018557
-26.865393,-9.7055531
-26.869823,-9.7112789
-26.875057,-9.7158413
-26.88348,-9.7207851
-26.879276,-9.7258377
-26.888027,-9.7291307
-26.88657,-9.7345743
-26.883224,-9.7404413
-26.894167,-9.7451668
-26.890938,-9.7511787
-26.898359,-9.75525
-26.905266,-9.7601624
-26.912691,-9.7653093
-26.893606,-9.7700663
-26.882978,-9.7749891
-26.905003,-9.7809496
-26.894182,-9.785223
-26.894707,-9.7900944
-26.906044,-9.7951727
-26.913498,-9.801096
-26.909472,-9.8059807
-26.893566,-9.8090734
-26.891861,-9.8153591
-26.889126,-9.819746
-26.883862,-9.8267231
-26.887403,-9.8317289
-26.895288,-9.8350954
-26.879416,-9.8407593
-26.882298,-9.8445215
-26.883986,-9.849947
-26.876738,-9.8553734
-26.866474,-9.8612576
-26.847076,-9.8645029
-26.848623,-9.8713465
-26.832386,-9.8748522
-26.844963,-9.8804417
-26.851305,-9.8853273
-26.799427,-9.8898878
-26.81638,-9.8943014
-26.801746,-9.8996477
-26.805937,-9.904561
-26.764214,-9.9106951
-26.751776,-9.9161892
-26.742123,-9.918807
-26.75411,-9.9262791
-26.740236,-9.9300413
-26.728737,-9.9354601
-26.735268,-9.9397345
-26.722357,-9.9462385
-26.720488,-9.9512005
-26.703026,-9.9541388
-26.695623,-9.9602013
-26.676132,-9.9654884
-26.676775,-9.9695072
-26.685268,-9.9753628
-26.632454,-9.9806814
-26.590263,-9.9844341
-26.625965,-9.9908161
-26.587708,-9.9956112
-26.606131,-9.9996996
-26.589176,-10.005194
-26.586187,-10.010603
-26.566122,-10.014482
-26.578157,-10.019931
-26.563705,-10.024531
-26.554296,-10.031472
-26.512541,-10.03492
-26.525202,-10.040887
-26.483738,-10.04426
-26.489584,-10.049465
-26.474937,-10.055241
-26.453703,-10.060218
-26.449463,-10.065455
-26.448162,-10.070396
-26.424482,-10.075788
-26.440376,-10.08061
-26.415979,-10.086083
-26.420805,-10.089931
-26.377508,-10.095891
-26.387085,-10.099815
-26.388567,-10.105494
-26.388634,-10.110751
-26.35321,-10.115889
-26.353394,-10.120483
-26.30533,-10.125731
-26.311043,-10.129914
-26.295279,-10.135541
-26.290688,-10.140505
-26.277777,-10.145104
-26.272352,-10.151318
-26.217262,-10.15361
-26.256134,-10.161242
-26.235958,-10.165744
-26.258827,-10.169834
-26.215204,-10.174202
-26.228897,-10.180353
-26.19866,-10.183731
-26.202108,-10.189445
-26.15781,-10.194831
-26.167906,-10.200442
-26.140959,-10.206388
-26.137331,-10.20928
-26.131647,-10.21444
-26.138966,-10.220656
-26.119902,-10.223937
-26.14016,-10.230095
-26.104647,-10.234922
-26.106897,-10.242014
-26.057888,-10.245865
-26.095259,-10.249846
-26.030306,-10.255424
-26.075508,-10.260995
-26.025919,-10.265614
-26.023855,-10.270285
-25.991871,-10.276147
-25.988953,-10.280396
-25.988707,-10.286811
-25.984867,-10.29011
-25.96306,-10.296081
-25.965361,-10.300292
-25.956081,-10.306048
-25.965216,-10.309974
-25.91345,-10.315037
-25.928663,-10.320564
-25.927492,-10.326385
-25.921844,-10.329395
-25.869394,-10.336144
-25.888817,-10.33986
-25.839712,-10.345228
-25.846426,-10.350163
-25.836336,-10.354623
-25.839396,-10.359507
-25.834629,-10.365766
-25.828915,-10.370298
-25.795,-10.374361
-25.819773,-10.37993
-25.781857,-10.385058
-25.798914,-10.391356
-25.743433,-10.395026
-25.781212,-10.400111
-25.732319,-10.406759
-25.735502,-10.409915
-25.701378,-10.414788
-25.702421,-10.420303
-25.690357,-10.4257
-25.692574,-10.429215
-25.687431,-10.435471
-25.688494,-10.439423
-25.668383,-10.445266
-25.681076,-10.449719
-25.656902,-10.456602
-25.666159,-10.460601
-25.640759,-10.465332
-25.656097,-10.470487
-25.575769,-10.475014
-25.60816,-10.481628
-25.561522,-10.48434
-25.582897,-10.489959
-25.543421,-10.496611
-25.545921,-10.499804
-25.53742,-10.504103
-25.56357,-10.510939
-25.531134,-10.515298
-25.537189,-10.519438
-25.519566,-10.525603
-25.525694,-10.531061
-25.487053,-10.53577
-25.507767,-10.540741
-25.490402,-10.544891
-25.507494,-10.550274
-25.434124,-10.554481
-25.469017,-10.560415
-25.446133,-10.565522
-25.436453,-10.57076
-25.379637,-10.573783
-25.404524,-10.580034
-25.397449,-10.584985
-25.398451,-10.590322
-25.378428,-10.595621
-25.386614,-10.600206
-25.368408,-10.605287
-25.379194,-10.609399
-25.350296,-10.616691
-25.350458,-10.620876
-25.312263,-10.625677
-25.339087,-10.630358
-25.28418,-10.635184
-25.320322,-10.639996
-25.271206,-10.645848
-25.268074,-10.650009
-25.24106,-10.653911
-25.253942,-10.66057
-25.23167,-10.66444
-25.239191,-10.671132
-25.214046,-10.675309
-25.229733,-10.679152
-25.211971,-10.685454
-25.212271,-10.690514
-25.169424,-10.695087
-25.190962,-10.699739
-25.149101,-10.705036
-25.177757,-10.709668
-25.134842,-10.714664
-25.138395,-10.720587
-25.108385,-10.725166
-25.097843,-10.730043
-25.084185,-10.734401
-25.08777,-10.740351
-25.076639,-10.745645
-25.077389,-10.749564
-25.062443,-10.755669
-25.059734,-10.76139
-25.021973,-10.765346
-25.043247,-10.770589
-25.001804,-10.776143
-24.980513,-10.781425
-24.957571,-10.78504
-24.9643,-10.78997
-24.95899,-10.796617
-24.954786,-10.800185
-24.942467,-10.805204
-24.929308,-10.810829
-24.921816,-10.815639
-24.929497,-10.819638
-24.913401,-10.824891
-24.906073,-10.829821
-24.888451,-10.835385
-24.880352,-10.840425
-24.86268,-10.844707
-24.869329,-10.850941
-24.82181,-10.856371
-24.787228,-10.861986
-24.792826,-10.864635
-24.797344,-10.869694
-24.790899,-10.875925
-24.790482,-10.880188
-24.783705,-10.884632
-24.784267,-10.890247
-24.764111,-10.895422
-24.774324,-10.900919
-24.75736,-10.905657
-24.725155,-10.91156
-24.720461,-10.915688
-24.718653,-10.920671
-24.696228,-10.925724
-24.665312,-10.930061
-24.672218,-10.935032
-24.664057,-10.940945
-24.634939,-10.945532
-24.632961,-10.94837
-24.637495,-10.954777
-24.62668,-10.960533
-24.62882,-10.965967
-24.602709,-10.969629
-24.593855,-10.974867
-24.566498,-10.980352
-24.555025,-10.986155
-24.535103,-10.989874
-24.53557,-10.995047
-24.49917,-11.000025
-24.489666,-11.005156
-24.487118,-11.010147
-24.480312,-11.015694
-24.457401,-11.0208
-24.452419,-11.025297
-24.418644,-11.030603
-24.422871,-11.035397
-24.366602,-11.039633
-24.351532,-11.044706
-24.333164,-11.051699
-24.334764,-11.055727
-24.298662,-11.060398
-24.312082,-11.065079
-24.259064,-11.069651
-24.270979,-11.075615
-24.203257,-11.080082
-24.23139,-11.084354
-24.193998,-11.090399
-24.189415,-11.095598
-24.160181,-11.101732
-24.168694,-11.105188
-24.149,-11.110775
-24.133335,-11.114985
-24.064318,-11.120834
-24.08173,-11.125017
-24.039598,-11.12936
-24.035902,-11.134876
-24.011671,-11.140251
-24.027128,-11.145712
-23.98694,-11.150944
-23.978159,-11.155224
-23.935457,-11.161341
-23.945963,-11.163839
-23.888021,-11.171658
-23.884293,-11.174852
-23.877037,-11.18084
-23.868549,-11.184856
-23.827667,-11.190813
-23.826651,-11.196365
-23.736872,-11.199581
-23.759747,-11.206251
-23.733837,-11.211002
-23.733608,-11.214607
-23.697994,-11.220432
-23.707815,-11.22492
-23.6476,-11.23103
-23.664686,-11.234873
-23.58263,-11.240667
-23.59964,-11.246199
-23.577457,-11.250744
-23.575289,-11.25556
-23.516108,-11.259113
-23.552967,-11.265923
-23.482561,-11.270878
-23.480883,-11.275135
-23.426105,-11.280323
-23.438383,-11.28566
-23.398495,-11.290337
-23.403355,-11.296038
-23.35767,-11.29985
-23.378973,-11.304741
-23.347876,-11.309338
-23.350088,-11.316172
-23.28644,-11.322075
-23.280245,-11.325804
-23.256954,-11.330761
-23.256935,-11.335777
-23.224581,-11.340033
-23.231852,-11.344807
-23.146261,-11.351088
-23.140722,-11.355642
-23.128159,-11.359333
-23.125917,-11.364594
-23.075514,-11.369728
-23.092201,-11.375299
-23.006626,-11.380417
-23.04961,-11.386076
-22.986906,-11.390497
-22.981892,-11.394173
-22.965818,-11.399672
-22.977034,-11.405441
-22.936077,-11.410603
-22.93631,-11.416132
-22.873102,-11.420082
-22.8797,-11.426117
-22.83683,-11.430573
-22.839182,-11.434629
-22.815472,-11.439825
-22.819115,-11.445038
-22.770306,-11.451229
-22.789278,-11.455393
-22.742731,-11.460835
-22.723433,-11.465239
-22.682127,-11.471025
-22.693905,-11.475574
-22.672237,-11.480009
-22.671234,-11.485493
-22.630547,-11.490738
-22.623892,-11.495636
-22.585566,-11.500679
-22.590912,-11.505238
-22.556557,-11.510601
-22.538368,-11.514387
-22.527014,-11.520884
-22.535378,-11.524435
-22.51104,-11.53071
-22.50333,-11.5347
-22.475748,-11.540482
-22.446861,-11.544872
-22.418842,-11.5513
-22.416517,-11.556562
-22.402546,-11.558838
-22.397591,-11.564856
-22.375801,-11.571119
-22.368116,-11.574917
-22.351067,-11.580597
-22.350082,-11.585659
-22.30946,-11.590242
-22.314934,-11.595562
-22.284081,-11.600914
-22.270132,-11.605371
-22.231974,-11.61167
-22.240908,-11.616545
-22.234566,-11.620064
-22.235481,-11.62641
-22.23159,-11.630119
-22.214729,-11.635759
-22.206072,-11.63986
-22.188168,-11.645548
-22.174339,-11.649591
-22.159622,-11.655155
-22.138325,-11.660812
-22.114107,-11.664452
-22.135307,-11.669861
-22.100128,-11.676674
-22.0986,-11.680729
-22.090242,-11.684824
-22.088238,-11.691259
-22.07172,-11.695599
-22.072073,-11.69878
-22.07596,-11.704487
-22.078251,-11.710184
-22.057577,-11.716322
-22.065399,-11.719902
-22.059973,-11.725643
-22.049828,-11.729834
-22.039225,-11.736677
-22.028553,-11.740911
-22.026146,-11.745863
-22.017981,-11.751291
-21.994545,-11.755417
-22.003349,-11.759775
-21.977671,-11.765654
-21.972528,-11.770626
-21.953751,-11.774883
-21.956728,-11.780598
-21.941252,-11.785295
-21.935135,-11.78912
-21.931087,-11.795584
-21.934454,-11.800058
-21.935562,-11.806089
-21.935478,-11.810686
-21.913559,-11.814699
-21.932335,-11.820648
-21.916805,-11.82555
-21.924335,-11.830847
-21.901075,-11.835131
-21.919058,-11.841234
-21.873569,-11.847355
-21.900896,-11.851782
-21.875376,-11.856684
-21.896685,-11.859964
-21.858253,-11.865669
-21.88608,-11.870972
-21.834785,-11.875347
-21.874668,-11.880198
-21.827074,-11.88545
-21.863722,-11.88921
-21.785006,-11.89476
-21.814085,-11.899746
-21.795427,-11.906845
-21.816614,-11.91086
-21.781553,-11.915049
-21.797136,-11.919846
-21.778923,-11.925554
-21.789457,-11.930782
-21.77368,-11.935415
-21.778454,-11.939693
-21.771606,-11.94478
-21.781536,-11.951349
-21.751478,-11.956305
-21.76829,-11.959311
-21.741476,-11.965843
-21.753517,-11.970394
-21.727264,-11.974884
-21.740269,-11.979795
-21.717665,-11.986244
-21.750441,-11.990108
-21.703838,-11.995977
-21.71175,-11.999079
-21.673115,-12.007368
-21.714022,-12.011312
-21.653755,-12.014791
-21.668324,-12.019846
-21.639111,-12.026064
-21.648741,-12.030437
-21.636456,-12.035191
-21.646425,-12.041782
-21.619263,-12.045269
-21.63563,-12.050766
-21.621962,-12.055544
-21.639124,-12.061775
-21.617399,-12.063955
-21.626453,-12.070255
-21.600159,-12.075153
-21.61735,-12.08057
-21.589294,-12.085707
-21.596338,-12.090048
-21.583006,-12.096104
-21.611219,-12.100367
-21.569857,-12.105669
-21.577232,-12.110771
-21.513397,-12.114862
-21.562336,-12.120106
-21.528345,-12.124687
-21.582756,-12.13002
-21.518673,-12.135281
-21.531826,-12.14032
-21.495789,-12.14551
-21.495638,-12.150274
-21.484558,-12.154121
-21.490993,-12.161171
-21.477421,-12.164354
-21.481812,-12.171116
-21.463669,-12.17588
-21.470047,-12.179657
-21.458206,-12.184517
-21.471291,-12.189009
-21.454464,-12.195723
-21.465389,-12.200583
-21.422945,-12.204792
-21.445599,-12.210258
-21.430765,-12.216118
-21.434286,-12.220501
-21.411629,-12.224319
-21.41835,-12.229568
-21.37768,-12.235683
-21.38938,-12.238764
-21.392181,-12.245119
-21.374626,-12.251961
-21.333336,-12.255077
-21.349743,-12.261698
-21.341026,-12.266195
-21.335552,-12.271423
-21.32719,-12.275623
-21.327244,-12.280096
-21.333906,-12.284681
-21.330111,-12.290688
-21.335114,-12.296297
-21.321926,-12.30023
-21.323271,-12.306374
-21.32548,-12.310452
-21.298376,-12.314693
-21.317413,-12.320723
-21.298836,-12.325924
-21.299744,-12.330225
-21.278591,-12.33507
-21.284206,-12.34024
-21.276262,-12.346201
-21.232517,-12.350142
-21.249786,-12.354616
-21.266277,-12.359785
-21.252827,-12.366037
-21.232641,-12.370411
-21.237476,-12.375488
-21.212845,-12.380541
-21.202757,-12.385212
-21.205526,-12.390263
-21.191921,-12.395617
-21.176903,-12.400137
-21.196056,-12.405014
-21.190012,-12.410984
-21.197268,-12.41514
-21.176596,-12.420259
-21.181709,-12.425676
-21.167934,-12.430834
-21.156391,-12.435532
-21.153093,-12.440252
-21.148014,-12.445656
-21.130762,-12.449553
-21.126194,-12.454788
-21.096895,-12.460096
-21.07542,-12.466297
-21.07929,-12.47167
-17.690046,-12.482052
-17.672062,-12.480957
-17.839577,-12.483227
-18.021463,-12.489712
-18.175058,-12.49387
-18.161118,-12.499922
-18.253675,-12.504482
-18.285276,-12.510408
-18.33383,-12.516487
-18.355984,-12.520781
-18.455265,-12.52586
-18.455685,-12.530291
-18.480162,-12.53594
-18.482939,-12.540937
-18.5333,-12.545469
-18.512724,-12.550852
-18.5846,-12.555647
-18.586456,-12.561262
-18.627789,-12.565851
-18.622654,-12.569696
-18.637253,-12.575806
-18.642897,-12.579649
-18.701321,-12.586412
-18.689795,-12.590546
-18.721718,-12.594379
-18.713116,-12.599836
-18.753035,-12.604519
-18.752542,-12.609514
-18.782139,-12.615608
-18.77067,-12.619919
-18.783468,-12.623762
-18.779593,-12.629961
-18.812838,-12.633976
-18.794209,-12.639166
-18.855394,-12.645597
-18.839119,-12.650978
-18.891111,-12.655188
-18.877874,-12.659794
-18.926277,-12.665274
-18.907997,-12.670137
-17.025723,-12.67688
-17.108814,-12.681284
-17.277689,-12.685484
-17.403126,-12.688622
-17.533663,-12.693439
-17.557318,-12.700178
-17.615953,-12.70421
-17.633986,-12.709705
-17.700571,-12.715752
-17.688126,-12.719906
-17.738356,-12.725855
-17.731834,-12.730185
-17.775217,-12.735586
-17.783447,-12.739977
-17.85125,-12.744574
-17.870253,-12.751251
-17.887709,-12.755716
-17.886059,-12.761808
-17.94208,-12.766403
-17.93948,-12.770784
-17.993753,-12.775213
-17.983185,-12.77968
-18.024736,-12.784483
-18.026255,-12.789598
-18.051315,-12.796295
-18.034693,-12.799623
-18.080622,-12.80579
-18.087481,-12.810852
-18.114025,-12.816881
-18.110771,-12.820164
-18.169233,-12.824718
-18.176748,-12.828745
-18.183786,-12.833519
-18.178995,-12.839693
-18.200779,-12.845293
-18.180742,-12.850183
-18.235239,-12.854826
-18.219954,-12.860615
-18.275593,-12.865601
-18.268999,-12.869759
-18.291866,-12.876238
-18.282534,-12.879692
-18.318413,-12.885481
-18.303331,-12.889793
-18.32169,-12.896494
-18.308758,-12.901232
-18.326338,-12.905449
-18.322388,-12.909924
-18.333282,-12.914999
-18.336773,-12.921026
-18.351547,-12.92524
-18.337673,-12.931114
-18.378225,-12.934824
-18.369276,-12.938843
-18.417006,-12.945255
-18.377657,-12.950338
-18.405378,-12.953756
-18.407009,-12.959738
-18.43693,-12.964663
-18.368328,-12.971046
-18.404587,-12.975691
-18.406408,-12.980835
-18.444691,-12.983925
-18.448799,-12.990372
-18.459213,-12.995182
-18.465553,-12.999821
-18.475372,-13.005413
-18.471821,-13.009184
-18.47654,-13.015093
-18.471542,-13.020607
-18.47732,-13.02537
-18.47649,-13.030018
-18.493595,-13.033745
-18.492762,-13.039808
-18.499725,-13.044598
-18.508196,-13.050579
-18.511684,-13.054949
-18.509621,-13.05978
-18.540554,-13.064529
-18.556065,-13.069521
-18.5639,-13.074286
-18.56986,-13.080629
-18.589285,-13.086334
-18.569296,-13.090513
-18.599211,-13.094055
-18.610298,-13.100306
-18.609743,-13.105644
-18.631142,-13.110079
-18.623262,-13.114313
-18.630672,-13.120855
-18.626181,-13.12579
-18.625725,-13.128492
-18.63744,-13.134895
-18.651239,-13.139538
-18.676895,-13.144468
-18.68399,-13.151472
-18.680805,-13.154848
-18.718853,-13.160946
-18.70903,-13.165895
-18.727011,-13.170643
-18.723518,-13.175102
-18.744511,-13.179129
-18.74571,-13.185051
-18.7705,-13.190254
-18.767624,-13.195368
-18.77882,-13.200203
-18.774532,-13.204777
-18.770416,-13.209402
-18.784496,-13.21534
-18.798485,-13.220112
-18.794992,-13.224588
-18.823725,-13.23052
-18.814484,-13.23554
-18.856424,-13.240705
-18.86326,-13.244308
-18.894831,-13.250021
-18.887947,-13.254824
-18.911444,-13.260805
-18.911795,-13.266129
-18.92536,-13.271666
-18.925867,-13.276031
-18.934067,-13.279417
-18.931452,-13.285763
-18.959505,-13.290306
-18.953554,-13.294794
-18.997019,-13.300236
-18.974234,-13.305855
-19.01473,-13.310532
-19.020378,-13.314882
-19.060474,-13.319952
-19.057795,-13.324432
-19.070593,-13.328691
-19.074188,-13.335163
-19.091257,-13.341473
-19.079649,-13.344572
-19.127207,-13.350334
-19.110613,-13.355616
-19.169315,-13.359539
